mef_v3_id,termino_canonico,capa,fuente_id,archivo,linea,tipo_coincidencia,forma_encontrada,contexto
MEF-V3-DIC-0138,qué,ENG,ENG-078,ENG-078-CONSISTENCY_ENGINEERING.md,3400,CANONICO,qué,"> **MEF deberá declarar Consistency como un Contract observable, no como una propiedad implícita de la tecnología elegida. El sistema deberá poder explicar qué versión puede leer cada Consumer, cuánto Staleness se tolera, cómo se ordenan las operaciones, quién posee Write Authority, cómo se detectan y resuelven conflictos y qué ocurre cuando la red deja de permitir coordinación.**"
MEF-V3-DIC-0138,qué,ENG,ENG-078,ENG-078-CONSISTENCY_ENGINEERING.md,3406,CANONICO,qué,**ENG-078 — Consistency Engineering** formaliza qué State puede observarse y bajo qué reglas.
MEF-V3-DIC-0138,qué,ENG,ENG-078,ENG-078-CONSISTENCY_ENGINEERING.md,3481,CANONICO,qué,sin exigir necesariamente que todos los demás Readers vean V2 inmediatamente.
MEF-V3-DIC-0138,qué,ENG,ENG-078,ENG-078-CONSISTENCY_ENGINEERING.md,3540,CANONICO,qué,por lo que:
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,287,CANONICO,qué,"`Data Integrity` representa la propiedad de que Data y State permanezcan válidos, completos y coherentes con sus Constraints, relaciones e Invariants requeridas."
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,478,CANONICO,qué,Garantiza que Data conserva la forma requerida.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,494,CANONICO,qué,Garantiza que valores satisfacen formato requerido.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,509,CANONICO,qué,Garantiza que valores tienen significado válido dentro del dominio.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,574,CANONICO,qué,Garantiza que References apunten a Targets válidos conforme al Contract.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,598,CANONICO,qué,Record que perdió la relación requerida con su Owner/Parent.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,667,CANONICO,qué,Indica que Data satisface reglas declaradas.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,746,CANONICO,qué,Regla que deberá mantenerse sobre State válido.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,792,CANONICO,qué,Mecanismo declarativo que protege una Invariant.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,872,CANONICO,qué,Alteración que vuelve State inválido respecto de Integrity Contract.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,952,CANONICO,qué,Un atacante que puede modificar Data y Checksum puede evadirlo.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,1369,CANONICO,qué,Data compartida que define valores permitidos o clasificaciones.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,1454,CANONICO,qué,Existen anomalías tolerables o parciales que requieren atención.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,1655,CANONICO,qué,Deberá confirmar que Sources vuelvan al State esperado.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,2156,CANONICO,qué,Podrá contener Records que requieren investigación.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,2168,CANONICO,qué,Data Quality es concepto más amplio que puede incluir:
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,2421,CANONICO,qué,Deberá intentar concurrencia que produzca duplicados.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,2548,CANONICO,qué,Deberá comprobar que Restore produce State válido.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3327,CANONICO,qué,"| EI-1532 | Data Corruption deberá incluir Physical, Logical, Partial y Silent Corruption y el hecho de que State sea legible, replicated o durable no deberá considerarse evidencia de Integrity semántica. |"
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3454,CANONICO,qué,Validation evita que Inputs inválidos entren al sistema.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3456,CANONICO,qué,ENG-079 comprueba que State continúe siendo íntegro después de:
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3491,CANONICO,qué,Data Access deberá evitar mapping o conversiones que introduzcan corrupción semántica.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3533,CANONICO,qué,"Recovery puede restaurar State, pero ENG-079 deberá verificar que el State restaurado sea íntegro."
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3547,CANONICO,qué,Consistency determina qué versión puede observarse.
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3636,CANONICO,qué,"> **MEF deberá tratar Data Integrity como la preservación verificable del significado y las invariantes del State. Almacenar, replicar o recuperar correctamente bytes no será suficiente si esos bytes representan relaciones imposibles, entidades duplicadas, referencias rotas o un estado que viola el dominio. Toda corrección deberá partir de Authority conocida y terminar con Verification explícita.**"
MEF-V3-DIC-0138,qué,ENG,ENG-079,ENG-079-DATA_INTEGRITY_ENGINEERING.md,3676,CANONICO,qué,└── ¿qué versión del State
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,259,CANONICO,qué,`Data Quality` representa el grado en que Data satisface los requisitos necesarios para un propósito determinado.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,471,CANONICO,qué,Toda Quality Requirement deberá identificar quién o qué consume Data cuando el Use Case sea relevante.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,815,CANONICO,qué,Momento en que ocurrió el hecho representado.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,821,CANONICO,qué,Momento en que MEF procesó el dato.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,827,CANONICO,qué,Momento en que ingresó al sistema.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,839,CANONICO,qué,Data que excede Freshness Requirement.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,891,CANONICO,qué,Records diferentes que representan la misma Entity.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1192,CANONICO,qué,Requirement define qué necesita el Consumer.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1289,CANONICO,qué,Observación que se desvía del comportamiento esperado.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1518,CANONICO,qué,No deberá corregirse silenciosamente de forma que oculte el problema de origen.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1530,CANONICO,qué,Podrá aislar Data que no cumple Thresholds.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1568,CANONICO,qué,Podrá declarar qué Consumers pueden seguir utilizando Data.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1619,CANONICO,qué,Determina qué Source gana por Attribute.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1625,CANONICO,qué,Domain/Source authority puede ser más importante que tiempo.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,1880,CANONICO,qué,Solo deberá utilizarse cuando Contract identifique explícitamente que el valor es:
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,2499,CANONICO,qué,Deberá impedir que Data críticamente defectuoso se publique cuando Policy lo requiera.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,2597,CANONICO,qué,Deberá comprobar que una dimensión Critical pueda invalidar Score global cuando Policy lo requiera.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,2615,CANONICO,qué,Deberá comprobar que valores inferidos permanezcan identificables.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,2645,CANONICO,qué,Deberá impedir que agregación global oculte violaciones relevantes.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3351,CANONICO,qué,| EI-1554 | Aggregate Quality Scores deberán conservar Dimension Scores y ninguna puntuación promedio deberá ocultar una violación de una Critical Dimension cuyo Contract determine que el Data es UNFIT. |
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3353,CANONICO,qué,"| EI-1556 | Outliers, Anomalies y Distribution Drift deberán considerarse Signals que requieren interpretación y no deberán clasificarse automáticamente como errores cuando puedan representar cambios legítimos del Domain. |"
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3355,CANONICO,qué,"| EI-1558 | External, Reference y Master Data críticos deberán poseer Authority, Freshness y Quality Expectations y problemas de Source no deberán ocultarse mediante correcciones silenciosas que destruyan Provenance o Root Cause Evidence. |"
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3356,CANONICO,qué,"| EI-1559 | Quarantine, Reject y Accept-With-Warning deberán ser comportamientos explícitos de Policy y Data crítico que viole un Blocking Threshold no deberá continuar por Pipelines como si fuera FIT. |"
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3360,CANONICO,qué,"| EI-1563 | Data Quality Security y Audit deberán proteger Rules, Thresholds, Scores, Source Identity, Quarantine y Remediation Operations y deberán impedir manipulación que haga pasar Data no apto como FIT. |"
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3565,CANONICO,qué,Recovery exitoso en Integrity no garantiza automáticamente que Data restaurada sea suficientemente fresca para todos los Consumers.
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3685,CANONICO,qué,"> **MEF deberá considerar Data de calidad únicamente cuando sea apto para el propósito explícito que lo consume. Un registro puede ser perfectamente válido y durable y aun ser inútil si está incompleto, desactualizado, duplicado, impreciso o llega demasiado tarde. La calidad deberá medirse por dimensiones y requisitos verificables, nunca mediante etiquetas vagas ni Scores agregados que oculten fallas críticas.**"
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3763,CANONICO,qué,Esto demuestra que:
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3843,CANONICO,qué,Un solo Critical Threshold puede hacer que:
MEF-V3-DIC-0138,qué,ENG,ENG-080,ENG-080-DATA_QUALITY_ENGINEERING.md,3919,CANONICO,qué,└── ¿qué versión se observa?
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,225,CANONICO,qué,"> **Todo Data Asset gobernado por MEF deberá poseer Ownership, Classification, Purpose, Lifecycle y Policies suficientemente explícitos para determinar quién posee autoridad sobre él, quién puede utilizarlo, para qué puede utilizarse, dónde puede residir, cómo puede compartirse y durante cuánto tiempo deberá conservarse. La existencia técnica de acceso a Data no deberá interpretarse como autorización de Governance para utilizarlo.**"
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,735,CANONICO,qué,Administra infraestructura o mecanismos técnicos que almacenan/procesan Data.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,991,CANONICO,qué,Asigna categorías que determinan Governance Controls.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,1537,CANONICO,qué,Determina bajo qué condiciones Data puede ser accedido.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,1545,CANONICO,qué,ENG-081 define parte de las Policies que deberán informar esa decisión.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,1590,CANONICO,qué,Permisos que ya no corresponden al Purpose/Role deberán revocarse.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,1738,CANONICO,qué,"Determina qué Lineage deberá capturarse, conservarse y protegerse."
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,1757,CANONICO,qué,Determina qué información de origen deberá conservarse.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,2265,CANONICO,qué,Existen Issues controlados que no invalidan completamente Governance Posture.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,2316,CANONICO,qué,Podrá establecer mínimos que Tenants no puedan reducir.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,2516,CANONICO,qué,ENG-066 deberá evitar que Upgrade desactive Controls o altere Policy Semantics silenciosamente.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,2611,CANONICO,qué,que pueden utilizarse como Governance Evidence.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,2626,CANONICO,qué,que Governance puede catalogar y supervisar.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,2989,CANONICO,qué,Deberá comprobar que UNKNOWN no se convierta automáticamente en PUBLIC.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,3949,CANONICO,qué,"| EI-1566 | Todo Data Asset crítico gobernado por MEF deberá poseer Identity, Domain, Ownership, Classification, Purpose, Lifecycle y Policies suficientes para determinar quién posee Authority sobre él y bajo qué condiciones puede utilizarse. |"
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,3959,CANONICO,qué,"| EI-1576 | Deletion Governance deberá distinguir Logical y Physical Deletion, considerar Derived State y Recovery Copies conforme Policy y producir Evidence suficiente sin conservar innecesariamente el contenido que debía eliminarse. |"
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,3967,CANONICO,qué,"| EI-1584 | Governance Security, Audit y Observability deberán proteger Ownership, Classification, Policies, Exceptions, Retention, Deletion, Sharing, Catalog Metadata y Evidence y permitir reconstruir quién tomó una decisión, sobre qué Asset, por qué, cuándo y bajo qué Policy. |"
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,4091,CANONICO,qué,Governance determina además qué usos están permitidos y bajo qué Policy.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,4302,CANONICO,qué,**ENG-081 — Data Governance Engineering** formaliza quién posee autoridad sobre Data y qué reglas gobiernan su ciclo de vida.
MEF-V3-DIC-0138,qué,ENG,ENG-081,ENG-081-DATA_GOVERNANCE_ENGINEERING.md,4352,CANONICO,qué,sobre el Data y bajo qué
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,172,CANONICO,qué,"> **MEF deberá tratar Privacy como una propiedad arquitectónica y de Lifecycle, no como una validación añadida al final del desarrollo. Todo procesamiento de Personal Data deberá poseer Purpose, Scope, Authority, Lifecycle y controles suficientemente explícitos para determinar qué Data se procesa, por qué, por quién, durante cuánto tiempo y bajo qué condiciones.**"
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,353,CANONICO,qué,Representa categorías que requieren controles reforzados según Policy aplicable.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,419,CANONICO,qué,Representa la persona o Subject al que se relaciona Personal Data según el Privacy Model.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,685,CANONICO,qué,Deberá permitir determinar qué Notice estaba vigente.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,829,CANONICO,qué,Representa preferencias del Subject que pueden no ser equivalentes a Consent.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,985,CANONICO,qué,sin asumir que todos aplican universalmente.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,1211,CANONICO,qué,Busca transformar Data de manera que el Privacy Model aplicable lo considere no razonablemente atribuible a un Subject.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,1262,CANONICO,qué,Podrá utilizarse como término general para técnicas que reduzcan Identifiability.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,1894,CANONICO,qué,Evento que compromete Privacy Requirements.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,2107,CANONICO,qué,Deberá comprobar que Data clasificado como Personal sea reconocido por Controls.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,2188,CANONICO,qué,Deberá comprobar que Processing prohibido se detenga.
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,2896,CANONICO,qué,"| EI-1586 | Todo Processing crítico de Personal Data deberá poseer Data Scope, Subject Scope, Purpose, Processing Basis, Lifecycle, Recipients y Privacy Controls suficientemente explícitos para determinar por qué, cómo, dónde y durante cuánto tiempo puede realizarse. |"
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,2905,CANONICO,qué,"| EI-1595 | Correction, Deletion, Restriction, Objection y Portability deberán coordinarse con Source of Truth, Integrity, Lineage, Retention, Holds, Distributed Processing y Security sin aplicar mutaciones ciegas que comprometan otros invariantes. |"
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,2908,CANONICO,qué,"| EI-1598 | Processing de Privacy Risk elevado deberá poder someterse a Privacy Impact Assessment que documente Processing, Data, Subjects, Purpose, Risks, Controls, Residual Risk, Ownership y Decision. |"
MEF-V3-DIC-0138,qué,ENG,ENG-082,ENG-082-DATA_PRIVACY_ENGINEERING.md,3191,CANONICO,qué,"> **MEF deberá asumir que Privacy acompaña al Processing y no únicamente al Storage. Copiar, consultar, transformar, correlacionar, inferir, registrar, exportar o conservar Personal Data son decisiones de Privacy incluso cuando todas ellas sean técnicamente seguras.**"
MEF-V3-DIC-0138,qué,ENG,ENG-083,ENG-083-DATA_COMPLIANCE_ENGINEERING.md,258,CANONICO,qué,`Compliance` representa el grado verificable en que un Scope satisface Obligations y Requirements aplicables.
MEF-V3-DIC-0138,qué,ENG,ENG-083,ENG-083-DATA_COMPLIANCE_ENGINEERING.md,332,CANONICO,qué,Un documento afirmando que existe un Control no demuestra que opere correctamente.
MEF-V3-DIC-0138,qué,ENG,ENG-083,ENG-083-DATA_COMPLIANCE_ENGINEERING.md,624,CANONICO,qué,Deberá definir claramente qué riesgo o Requirement intenta satisfacer.
MEF-V3-DIC-0138,qué,ENG,ENG-083,ENG-083-DATA_COMPLIANCE_ENGINEERING.md,636,CANONICO,qué,Actor o componente que ejecuta el Control.
